random	SNP_n	Enh_n
roadmap_rsid8987.tsv	459	459
roadmap_rsid8988.tsv	450	450
roadmap_rsid8989.tsv	459	459
roadmap_rsid8990.tsv	422	422
roadmap_rsid8991.tsv	417	417
roadmap_rsid8992.tsv	441	441
roadmap_rsid8993.tsv	447	447
roadmap_rsid8994.tsv	461	461
roadmap_rsid8995.tsv	452	452
roadmap_rsid8996.tsv	422	421
roadmap_rsid8997.tsv	437	436
roadmap_rsid8998.tsv	413	412
roadmap_rsid8999.tsv	466	466
roadmap_rsid9000.tsv	439	438
roadmap_rsid9001.tsv	460	460
roadmap_rsid9002.tsv	402	402
roadmap_rsid9003.tsv	422	421
roadmap_rsid9004.tsv	445	445
roadmap_rsid9005.tsv	452	452
roadmap_rsid9006.tsv	406	406
roadmap_rsid9007.tsv	442	441
roadmap_rsid9008.tsv	431	430
roadmap_rsid9009.tsv	422	422
roadmap_rsid9010.tsv	419	419
roadmap_rsid9011.tsv	422	423
roadmap_rsid9012.tsv	438	436
roadmap_rsid9013.tsv	494	494
roadmap_rsid9014.tsv	438	438
roadmap_rsid9015.tsv	444	444
roadmap_rsid9016.tsv	452	452
roadmap_rsid9017.tsv	455	455
roadmap_rsid9018.tsv	439	436
roadmap_rsid9019.tsv	447	446
roadmap_rsid9020.tsv	416	416
roadmap_rsid9021.tsv	423	423
roadmap_rsid9022.tsv	410	410
roadmap_rsid9023.tsv	419	419
roadmap_rsid9024.tsv	432	430
roadmap_rsid9025.tsv	422	422
roadmap_rsid9026.tsv	389	389
roadmap_rsid9027.tsv	418	417
roadmap_rsid9028.tsv	394	394
roadmap_rsid9029.tsv	489	489
roadmap_rsid9030.tsv	444	444
roadmap_rsid9031.tsv	415	415
roadmap_rsid9032.tsv	444	443
roadmap_rsid9033.tsv	417	417
roadmap_rsid9034.tsv	422	422
roadmap_rsid9035.tsv	428	427
roadmap_rsid9036.tsv	444	445
roadmap_rsid9037.tsv	445	445
roadmap_rsid9038.tsv	463	462
roadmap_rsid9039.tsv	427	427
roadmap_rsid9040.tsv	411	410
roadmap_rsid9041.tsv	443	441
roadmap_rsid9042.tsv	440	440
roadmap_rsid9043.tsv	453	451
roadmap_rsid9044.tsv	455	454
roadmap_rsid9045.tsv	464	464
roadmap_rsid9046.tsv	444	443
roadmap_rsid9047.tsv	414	414
roadmap_rsid9048.tsv	452	451
roadmap_rsid9049.tsv	413	413
roadmap_rsid9050.tsv	423	419
roadmap_rsid9051.tsv	474	474
roadmap_rsid9052.tsv	412	412
roadmap_rsid9053.tsv	483	481
roadmap_rsid9054.tsv	427	427
roadmap_rsid9055.tsv	463	463
roadmap_rsid9056.tsv	442	442
roadmap_rsid9057.tsv	424	424
roadmap_rsid9058.tsv	436	435
roadmap_rsid9059.tsv	454	453
roadmap_rsid9060.tsv	437	435
roadmap_rsid9061.tsv	435	435
roadmap_rsid9062.tsv	407	407
roadmap_rsid9063.tsv	430	430
roadmap_rsid9064.tsv	422	421
roadmap_rsid9065.tsv	444	444
roadmap_rsid9066.tsv	434	434
roadmap_rsid9067.tsv	403	403
roadmap_rsid9068.tsv	425	425
roadmap_rsid9069.tsv	459	459
roadmap_rsid9070.tsv	439	438
roadmap_rsid9071.tsv	445	444
roadmap_rsid9072.tsv	410	410
roadmap_rsid9073.tsv	455	455
roadmap_rsid9074.tsv	444	443
roadmap_rsid9075.tsv	440	440
roadmap_rsid9076.tsv	410	410
roadmap_rsid9077.tsv	408	406
roadmap_rsid9078.tsv	448	447
roadmap_rsid9079.tsv	461	461
roadmap_rsid9080.tsv	497	497
roadmap_rsid9081.tsv	413	412
roadmap_rsid9082.tsv	473	471
roadmap_rsid9083.tsv	432	432
roadmap_rsid9084.tsv	471	468
roadmap_rsid9085.tsv	405	405
roadmap_rsid9086.tsv	439	439
roadmap_rsid9087.tsv	453	451
roadmap_rsid9088.tsv	452	450
roadmap_rsid9089.tsv	442	441
roadmap_rsid9090.tsv	408	408
roadmap_rsid9091.tsv	455	454
roadmap_rsid9092.tsv	439	439
roadmap_rsid9093.tsv	453	453
roadmap_rsid9094.tsv	460	459
roadmap_rsid9095.tsv	441	440
roadmap_rsid9096.tsv	432	430
roadmap_rsid9097.tsv	449	449
roadmap_rsid9098.tsv	431	429
roadmap_rsid9099.tsv	455	455
roadmap_rsid9100.tsv	430	429
roadmap_rsid9101.tsv	455	455
roadmap_rsid9102.tsv	422	420
roadmap_rsid9103.tsv	412	412
roadmap_rsid9104.tsv	409	408
roadmap_rsid9105.tsv	448	448
roadmap_rsid9106.tsv	423	421
roadmap_rsid9107.tsv	471	469
roadmap_rsid9108.tsv	414	412
roadmap_rsid9109.tsv	445	445
roadmap_rsid9110.tsv	453	451
roadmap_rsid9111.tsv	453	453
roadmap_rsid9112.tsv	433	431
roadmap_rsid9113.tsv	438	438
roadmap_rsid9114.tsv	418	418
roadmap_rsid9115.tsv	462	462
roadmap_rsid9116.tsv	470	469
roadmap_rsid9117.tsv	419	419
roadmap_rsid9118.tsv	421	421
roadmap_rsid9119.tsv	453	452
roadmap_rsid9120.tsv	439	439
roadmap_rsid9121.tsv	422	422
roadmap_rsid9122.tsv	432	431
roadmap_rsid9123.tsv	420	420
roadmap_rsid9124.tsv	437	435
roadmap_rsid9125.tsv	442	442
roadmap_rsid9126.tsv	441	439
roadmap_rsid9127.tsv	443	443
roadmap_rsid9128.tsv	440	439
roadmap_rsid9129.tsv	470	469
roadmap_rsid9130.tsv	438	438
roadmap_rsid9131.tsv	425	425
roadmap_rsid9132.tsv	414	414
roadmap_rsid9133.tsv	427	427
roadmap_rsid9134.tsv	445	444
roadmap_rsid9135.tsv	439	438
roadmap_rsid9136.tsv	440	440
roadmap_rsid9137.tsv	437	435
roadmap_rsid9138.tsv	445	445
roadmap_rsid9139.tsv	451	450
roadmap_rsid9140.tsv	427	426
roadmap_rsid9141.tsv	443	441
roadmap_rsid9142.tsv	397	395
roadmap_rsid9143.tsv	463	463
roadmap_rsid9144.tsv	423	423
roadmap_rsid9145.tsv	443	441
roadmap_rsid9146.tsv	451	450
roadmap_rsid9147.tsv	464	464
roadmap_rsid9148.tsv	430	429
roadmap_rsid9149.tsv	427	425
roadmap_rsid9150.tsv	425	425
roadmap_rsid9151.tsv	434	434
roadmap_rsid9152.tsv	403	402
roadmap_rsid9153.tsv	439	438
roadmap_rsid9154.tsv	423	423
roadmap_rsid9155.tsv	419	419
roadmap_rsid9156.tsv	476	475
roadmap_rsid9157.tsv	451	450
roadmap_rsid9158.tsv	394	394
roadmap_rsid9159.tsv	439	439
roadmap_rsid9160.tsv	455	455
roadmap_rsid9161.tsv	442	441
roadmap_rsid9162.tsv	428	428
roadmap_rsid9163.tsv	472	472
roadmap_rsid9164.tsv	432	430
roadmap_rsid9165.tsv	435	434
roadmap_rsid9166.tsv	427	426
roadmap_rsid9167.tsv	442	440
roadmap_rsid9168.tsv	476	475
roadmap_rsid9169.tsv	418	417
roadmap_rsid9170.tsv	450	449
roadmap_rsid9171.tsv	438	438
roadmap_rsid9172.tsv	431	429
roadmap_rsid9173.tsv	444	444
roadmap_rsid9174.tsv	434	433
roadmap_rsid9175.tsv	427	427
roadmap_rsid9176.tsv	459	458
roadmap_rsid9177.tsv	469	468
roadmap_rsid9178.tsv	437	436
roadmap_rsid9179.tsv	427	426
roadmap_rsid9180.tsv	443	442
roadmap_rsid9181.tsv	438	437
roadmap_rsid9182.tsv	408	407
roadmap_rsid9183.tsv	450	450
roadmap_rsid9184.tsv	467	463
roadmap_rsid9185.tsv	417	417
roadmap_rsid9186.tsv	434	432
roadmap_rsid9187.tsv	484	484
roadmap_rsid9188.tsv	447	447
roadmap_rsid9189.tsv	436	435
roadmap_rsid9190.tsv	453	453
roadmap_rsid9191.tsv	465	465
roadmap_rsid9192.tsv	429	427
roadmap_rsid9193.tsv	436	435
roadmap_rsid9194.tsv	437	436
roadmap_rsid9195.tsv	448	448
roadmap_rsid9196.tsv	438	438
roadmap_rsid9197.tsv	445	445
roadmap_rsid9198.tsv	459	458
roadmap_rsid9199.tsv	475	475
roadmap_rsid9200.tsv	470	469
roadmap_rsid9201.tsv	436	434
roadmap_rsid9202.tsv	439	439
roadmap_rsid9203.tsv	420	419
roadmap_rsid9204.tsv	437	437
roadmap_rsid9205.tsv	424	424
roadmap_rsid9206.tsv	415	414
roadmap_rsid9207.tsv	461	461
roadmap_rsid9208.tsv	419	419
roadmap_rsid9209.tsv	436	436
roadmap_rsid9210.tsv	433	433
roadmap_rsid9211.tsv	454	454
roadmap_rsid9212.tsv	442	441
roadmap_rsid9213.tsv	434	434
roadmap_rsid9214.tsv	424	423
roadmap_rsid9215.tsv	430	430
roadmap_rsid9216.tsv	441	438
roadmap_rsid9217.tsv	442	441
roadmap_rsid9218.tsv	433	432
roadmap_rsid9219.tsv	447	447
roadmap_rsid9220.tsv	431	430
roadmap_rsid9221.tsv	428	427
roadmap_rsid9222.tsv	444	444
roadmap_rsid9223.tsv	452	451
roadmap_rsid9224.tsv	420	419
roadmap_rsid9225.tsv	422	421
roadmap_rsid9226.tsv	451	449
roadmap_rsid9227.tsv	431	431
roadmap_rsid9228.tsv	444	443
roadmap_rsid9229.tsv	436	436
roadmap_rsid9230.tsv	437	435
roadmap_rsid9231.tsv	453	453
roadmap_rsid9232.tsv	432	432
roadmap_rsid9233.tsv	460	458
roadmap_rsid9234.tsv	436	434
roadmap_rsid9235.tsv	410	410
roadmap_rsid9236.tsv	420	418
roadmap_rsid9237.tsv	451	451
roadmap_rsid9238.tsv	476	474
roadmap_rsid9239.tsv	425	425
roadmap_rsid9240.tsv	443	442
roadmap_rsid9241.tsv	444	443
roadmap_rsid9242.tsv	432	432
roadmap_rsid9243.tsv	403	401
roadmap_rsid9244.tsv	438	437
roadmap_rsid9245.tsv	415	414
roadmap_rsid9246.tsv	457	456
roadmap_rsid9247.tsv	458	457
roadmap_rsid9248.tsv	416	416
roadmap_rsid9249.tsv	438	437
roadmap_rsid9250.tsv	456	453
roadmap_rsid9251.tsv	427	426
roadmap_rsid9252.tsv	438	437
roadmap_rsid9253.tsv	437	437
roadmap_rsid9254.tsv	429	429
roadmap_rsid9255.tsv	453	453
roadmap_rsid9256.tsv	449	447
roadmap_rsid9257.tsv	465	464
roadmap_rsid9258.tsv	465	465
roadmap_rsid9259.tsv	453	453
roadmap_rsid9260.tsv	418	418
roadmap_rsid9261.tsv	425	425
roadmap_rsid9262.tsv	451	448
roadmap_rsid9263.tsv	425	425
roadmap_rsid9264.tsv	429	428
roadmap_rsid9265.tsv	418	418
roadmap_rsid9266.tsv	425	425
roadmap_rsid9267.tsv	435	433
roadmap_rsid9268.tsv	414	412
roadmap_rsid9269.tsv	416	416
roadmap_rsid9270.tsv	448	447
roadmap_rsid9271.tsv	460	458
roadmap_rsid9272.tsv	454	455
roadmap_rsid9273.tsv	440	439
roadmap_rsid9274.tsv	420	420
roadmap_rsid9275.tsv	446	445
roadmap_rsid9276.tsv	443	442
roadmap_rsid9277.tsv	428	428
roadmap_rsid9278.tsv	439	439
roadmap_rsid9279.tsv	428	428
roadmap_rsid9280.tsv	458	458
roadmap_rsid9281.tsv	448	448
roadmap_rsid9282.tsv	424	423
roadmap_rsid9283.tsv	430	430
roadmap_rsid9284.tsv	442	441
roadmap_rsid9285.tsv	406	405
roadmap_rsid9286.tsv	437	437
roadmap_rsid9287.tsv	437	436
roadmap_rsid9288.tsv	456	456
roadmap_rsid9289.tsv	436	436
roadmap_rsid9290.tsv	418	418
roadmap_rsid9291.tsv	446	446
roadmap_rsid9292.tsv	410	410
roadmap_rsid9293.tsv	432	432
roadmap_rsid9294.tsv	457	457
roadmap_rsid9295.tsv	453	452
roadmap_rsid9296.tsv	441	440
roadmap_rsid9297.tsv	470	470
roadmap_rsid9298.tsv	454	454
roadmap_rsid9299.tsv	400	401
roadmap_rsid9300.tsv	451	450
roadmap_rsid9301.tsv	431	430
roadmap_rsid9302.tsv	411	411
roadmap_rsid9303.tsv	448	448
roadmap_rsid9304.tsv	435	435
roadmap_rsid9305.tsv	428	426
roadmap_rsid9306.tsv	427	426
roadmap_rsid9307.tsv	446	445
roadmap_rsid9308.tsv	441	441
roadmap_rsid9309.tsv	434	432
roadmap_rsid9310.tsv	452	452
roadmap_rsid9311.tsv	445	443
roadmap_rsid9312.tsv	426	426
roadmap_rsid9313.tsv	447	447
roadmap_rsid9314.tsv	420	419
roadmap_rsid9315.tsv	447	447
roadmap_rsid9316.tsv	445	445
roadmap_rsid9317.tsv	438	436
roadmap_rsid9318.tsv	461	461
roadmap_rsid9319.tsv	441	441
roadmap_rsid9320.tsv	435	435
roadmap_rsid9321.tsv	457	457
roadmap_rsid9322.tsv	387	387
roadmap_rsid9323.tsv	429	427
roadmap_rsid9324.tsv	434	434
roadmap_rsid9325.tsv	459	459
roadmap_rsid9326.tsv	438	438
roadmap_rsid9327.tsv	433	432
roadmap_rsid9328.tsv	461	461
roadmap_rsid9329.tsv	461	460
roadmap_rsid9330.tsv	397	395
roadmap_rsid9331.tsv	424	424
roadmap_rsid9332.tsv	425	424
roadmap_rsid9333.tsv	454	453
roadmap_rsid9334.tsv	446	443
roadmap_rsid9335.tsv	459	459
roadmap_rsid9336.tsv	465	464
roadmap_rsid9337.tsv	437	435
roadmap_rsid9338.tsv	450	449
roadmap_rsid9339.tsv	422	422
roadmap_rsid9340.tsv	421	420
roadmap_rsid9341.tsv	444	441
roadmap_rsid9342.tsv	419	419
roadmap_rsid9343.tsv	433	432
roadmap_rsid9344.tsv	453	451
roadmap_rsid9345.tsv	416	416
roadmap_rsid9346.tsv	425	425
roadmap_rsid9347.tsv	428	428
roadmap_rsid9348.tsv	436	434
roadmap_rsid9349.tsv	425	424
roadmap_rsid9350.tsv	440	440
roadmap_rsid9351.tsv	438	438
roadmap_rsid9352.tsv	437	437
roadmap_rsid9353.tsv	447	447
roadmap_rsid9354.tsv	418	417
roadmap_rsid9355.tsv	441	440
roadmap_rsid9356.tsv	429	428
roadmap_rsid9357.tsv	437	437
roadmap_rsid9358.tsv	432	432
roadmap_rsid9359.tsv	461	461
roadmap_rsid9360.tsv	470	469
roadmap_rsid9361.tsv	411	410
roadmap_rsid9362.tsv	473	472
roadmap_rsid9363.tsv	450	449
roadmap_rsid9364.tsv	441	438
roadmap_rsid9365.tsv	436	434
roadmap_rsid9366.tsv	420	420
roadmap_rsid9367.tsv	457	457
roadmap_rsid9368.tsv	462	462
roadmap_rsid9369.tsv	436	434
roadmap_rsid9370.tsv	441	441
roadmap_rsid9371.tsv	444	444
roadmap_rsid9372.tsv	439	439
roadmap_rsid9373.tsv	414	414
roadmap_rsid9374.tsv	443	443
roadmap_rsid9375.tsv	431	430
roadmap_rsid9376.tsv	460	460
roadmap_rsid9377.tsv	435	435
roadmap_rsid9378.tsv	437	436
roadmap_rsid9379.tsv	395	395
roadmap_rsid9380.tsv	432	431
roadmap_rsid9381.tsv	443	442
roadmap_rsid9382.tsv	454	453
roadmap_rsid9383.tsv	433	433
roadmap_rsid9384.tsv	442	441
roadmap_rsid9385.tsv	438	438
roadmap_rsid9386.tsv	451	451
roadmap_rsid9387.tsv	454	454
roadmap_rsid9388.tsv	442	442
roadmap_rsid9389.tsv	447	446
roadmap_rsid9390.tsv	403	402
roadmap_rsid9391.tsv	470	471
roadmap_rsid9392.tsv	439	439
roadmap_rsid9393.tsv	440	437
roadmap_rsid9394.tsv	452	452
roadmap_rsid9395.tsv	428	428
roadmap_rsid9396.tsv	444	443
roadmap_rsid9397.tsv	408	408
roadmap_rsid9398.tsv	422	422
roadmap_rsid9399.tsv	445	444
roadmap_rsid9400.tsv	454	453
roadmap_rsid9401.tsv	462	461
roadmap_rsid9402.tsv	404	403
roadmap_rsid9403.tsv	447	445
roadmap_rsid9404.tsv	427	426
roadmap_rsid9405.tsv	435	433
roadmap_rsid9406.tsv	425	425
roadmap_rsid9407.tsv	447	446
roadmap_rsid9408.tsv	443	442
roadmap_rsid9409.tsv	419	419
roadmap_rsid9410.tsv	420	420
roadmap_rsid9411.tsv	433	432
roadmap_rsid9412.tsv	473	473
roadmap_rsid9413.tsv	444	443
roadmap_rsid9414.tsv	417	416
roadmap_rsid9415.tsv	452	452
roadmap_rsid9416.tsv	440	440
roadmap_rsid9417.tsv	420	421
roadmap_rsid9418.tsv	448	447
roadmap_rsid9419.tsv	471	470
roadmap_rsid9420.tsv	412	411
roadmap_rsid9421.tsv	472	471
roadmap_rsid9422.tsv	461	461
roadmap_rsid9423.tsv	418	417
roadmap_rsid9424.tsv	441	440
roadmap_rsid9425.tsv	443	443
roadmap_rsid9426.tsv	470	470
roadmap_rsid9427.tsv	433	433
roadmap_rsid9428.tsv	450	450
roadmap_rsid9429.tsv	472	471
roadmap_rsid9430.tsv	464	462
roadmap_rsid9431.tsv	408	407
roadmap_rsid9432.tsv	443	442
roadmap_rsid9433.tsv	456	455
roadmap_rsid9434.tsv	412	412
roadmap_rsid9435.tsv	442	442
roadmap_rsid9436.tsv	433	433
roadmap_rsid9437.tsv	453	452
roadmap_rsid9438.tsv	413	410
roadmap_rsid9439.tsv	459	459
roadmap_rsid9440.tsv	428	428
roadmap_rsid9441.tsv	444	444
roadmap_rsid9442.tsv	460	460
roadmap_rsid9443.tsv	431	431
roadmap_rsid9444.tsv	445	445
roadmap_rsid9445.tsv	440	438
roadmap_rsid9446.tsv	482	482
roadmap_rsid9447.tsv	456	454
roadmap_rsid9448.tsv	451	451
roadmap_rsid9449.tsv	449	449
roadmap_rsid9450.tsv	428	428
roadmap_rsid9451.tsv	453	452
roadmap_rsid9452.tsv	464	464
roadmap_rsid9453.tsv	420	420
roadmap_rsid9454.tsv	429	429
roadmap_rsid9455.tsv	446	446
roadmap_rsid9456.tsv	435	434
roadmap_rsid9457.tsv	441	441
roadmap_rsid9458.tsv	445	445
roadmap_rsid9459.tsv	415	415
roadmap_rsid9460.tsv	422	422
roadmap_rsid9461.tsv	468	468
roadmap_rsid9462.tsv	427	426
roadmap_rsid9463.tsv	447	445
roadmap_rsid9464.tsv	473	471
roadmap_rsid9465.tsv	451	451
roadmap_rsid9466.tsv	455	455
roadmap_rsid9467.tsv	459	459
roadmap_rsid9468.tsv	445	444
roadmap_rsid9469.tsv	416	415
roadmap_rsid9470.tsv	426	424
roadmap_rsid9471.tsv	459	459
roadmap_rsid9472.tsv	474	472
roadmap_rsid9473.tsv	421	421
roadmap_rsid9474.tsv	425	424
roadmap_rsid9475.tsv	431	431
roadmap_rsid9476.tsv	428	427
roadmap_rsid9477.tsv	420	419
roadmap_rsid9478.tsv	407	406
roadmap_rsid9479.tsv	400	399
roadmap_rsid9480.tsv	443	441
roadmap_rsid9481.tsv	420	420
roadmap_rsid9482.tsv	435	434
roadmap_rsid9483.tsv	415	415
roadmap_rsid9484.tsv	438	438
roadmap_rsid9485.tsv	439	437
roadmap_rsid9486.tsv	433	433
roadmap_rsid9487.tsv	401	400
roadmap_rsid9488.tsv	435	435
roadmap_rsid9489.tsv	441	441
roadmap_rsid9490.tsv	463	462
roadmap_rsid9491.tsv	438	438
roadmap_rsid9492.tsv	426	425
roadmap_rsid9493.tsv	448	448
roadmap_rsid9494.tsv	433	433
roadmap_rsid9495.tsv	416	416
roadmap_rsid9496.tsv	418	418
roadmap_rsid9497.tsv	432	432
roadmap_rsid9498.tsv	431	430
roadmap_rsid9499.tsv	418	416
roadmap_rsid9500.tsv	423	422
roadmap_rsid9501.tsv	425	425
roadmap_rsid9502.tsv	422	421
roadmap_rsid9503.tsv	456	454
roadmap_rsid9504.tsv	431	431
roadmap_rsid9505.tsv	463	462
roadmap_rsid9506.tsv	408	407
roadmap_rsid9507.tsv	430	430
roadmap_rsid9508.tsv	427	426
roadmap_rsid9509.tsv	422	422
roadmap_rsid9510.tsv	431	431
roadmap_rsid9511.tsv	418	418
roadmap_rsid9512.tsv	443	442
roadmap_rsid9513.tsv	458	457
roadmap_rsid9514.tsv	436	433
roadmap_rsid9515.tsv	427	426
roadmap_rsid9516.tsv	451	451
roadmap_rsid9517.tsv	442	441
roadmap_rsid9518.tsv	428	428
roadmap_rsid9519.tsv	428	426
roadmap_rsid9520.tsv	425	425
roadmap_rsid9521.tsv	419	419
roadmap_rsid9522.tsv	450	447
roadmap_rsid9523.tsv	461	461
roadmap_rsid9524.tsv	443	442
roadmap_rsid9525.tsv	452	452
roadmap_rsid9526.tsv	419	418
roadmap_rsid9527.tsv	461	460
roadmap_rsid9528.tsv	461	461
roadmap_rsid9529.tsv	389	389
roadmap_rsid9530.tsv	440	440
roadmap_rsid9531.tsv	424	424
roadmap_rsid9532.tsv	435	435
roadmap_rsid9533.tsv	428	424
roadmap_rsid9534.tsv	457	457
roadmap_rsid9535.tsv	426	426
roadmap_rsid9536.tsv	409	409
roadmap_rsid9537.tsv	433	432
roadmap_rsid9538.tsv	412	412
roadmap_rsid9539.tsv	456	456
roadmap_rsid9540.tsv	404	404
roadmap_rsid9541.tsv	406	406
roadmap_rsid9542.tsv	403	403
roadmap_rsid9543.tsv	477	477
roadmap_rsid9544.tsv	445	444
roadmap_rsid9545.tsv	435	434
roadmap_rsid9546.tsv	447	445
roadmap_rsid9547.tsv	436	436
roadmap_rsid9548.tsv	439	437
roadmap_rsid9549.tsv	455	453
roadmap_rsid9550.tsv	416	416
roadmap_rsid9551.tsv	422	422
roadmap_rsid9552.tsv	430	430
roadmap_rsid9553.tsv	456	454
roadmap_rsid9554.tsv	439	438
roadmap_rsid9555.tsv	450	449
roadmap_rsid9556.tsv	425	425
roadmap_rsid9557.tsv	437	437
roadmap_rsid9558.tsv	453	453
roadmap_rsid9559.tsv	445	445
roadmap_rsid9560.tsv	435	434
roadmap_rsid9561.tsv	465	463
roadmap_rsid9562.tsv	466	465
roadmap_rsid9563.tsv	430	430
roadmap_rsid9564.tsv	439	439
roadmap_rsid9565.tsv	430	430
roadmap_rsid9566.tsv	481	481
roadmap_rsid9567.tsv	416	415
roadmap_rsid9568.tsv	473	473
roadmap_rsid9569.tsv	449	449
roadmap_rsid9570.tsv	449	449
roadmap_rsid9571.tsv	455	454
roadmap_rsid9572.tsv	445	445
roadmap_rsid9573.tsv	439	439
roadmap_rsid9574.tsv	441	441
roadmap_rsid9575.tsv	427	427
roadmap_rsid9576.tsv	438	437
roadmap_rsid9577.tsv	435	434
roadmap_rsid9578.tsv	414	414
roadmap_rsid9579.tsv	447	447
roadmap_rsid9580.tsv	466	465
roadmap_rsid9581.tsv	448	448
roadmap_rsid9582.tsv	441	441
roadmap_rsid9583.tsv	474	474
roadmap_rsid9584.tsv	448	448
roadmap_rsid9585.tsv	420	420
roadmap_rsid9586.tsv	439	439
roadmap_rsid9587.tsv	432	431
roadmap_rsid9588.tsv	426	424
roadmap_rsid9589.tsv	417	416
roadmap_rsid9590.tsv	438	438
roadmap_rsid9591.tsv	436	435
roadmap_rsid9592.tsv	439	439
roadmap_rsid9593.tsv	450	449
roadmap_rsid9594.tsv	433	433
roadmap_rsid9595.tsv	442	442
roadmap_rsid9596.tsv	447	445
roadmap_rsid9597.tsv	423	423
roadmap_rsid9598.tsv	430	429
roadmap_rsid9599.tsv	426	426
roadmap_rsid9600.tsv	423	421
roadmap_rsid9601.tsv	428	428
roadmap_rsid9602.tsv	433	432
roadmap_rsid9603.tsv	429	428
roadmap_rsid9604.tsv	458	457
roadmap_rsid9605.tsv	450	449
roadmap_rsid9606.tsv	451	449
roadmap_rsid9607.tsv	454	454
roadmap_rsid9608.tsv	457	457
roadmap_rsid9609.tsv	442	442
roadmap_rsid9610.tsv	398	398
roadmap_rsid9611.tsv	420	420
roadmap_rsid9612.tsv	476	475
roadmap_rsid9613.tsv	436	435
roadmap_rsid9614.tsv	422	422
roadmap_rsid9615.tsv	405	404
roadmap_rsid9616.tsv	442	439
roadmap_rsid9617.tsv	412	412
roadmap_rsid9618.tsv	434	434
roadmap_rsid9619.tsv	429	429
roadmap_rsid9620.tsv	454	453
roadmap_rsid9621.tsv	463	463
roadmap_rsid9622.tsv	449	448
roadmap_rsid9623.tsv	452	451
roadmap_rsid9624.tsv	403	403
roadmap_rsid9625.tsv	431	430
roadmap_rsid9626.tsv	412	411
roadmap_rsid9627.tsv	474	473
roadmap_rsid9628.tsv	436	436
roadmap_rsid9629.tsv	447	447
roadmap_rsid9630.tsv	462	461
roadmap_rsid9631.tsv	402	402
roadmap_rsid9632.tsv	411	409
roadmap_rsid9633.tsv	420	420
roadmap_rsid9634.tsv	418	417
roadmap_rsid9635.tsv	412	412
roadmap_rsid9636.tsv	447	445
roadmap_rsid9637.tsv	428	427
roadmap_rsid9638.tsv	448	448
roadmap_rsid9639.tsv	461	461
roadmap_rsid9640.tsv	417	418
roadmap_rsid9641.tsv	435	435
roadmap_rsid9642.tsv	416	416
roadmap_rsid9643.tsv	421	421
roadmap_rsid9644.tsv	439	439
roadmap_rsid9645.tsv	410	409
roadmap_rsid9646.tsv	448	447
roadmap_rsid9647.tsv	452	452
roadmap_rsid9648.tsv	423	423
roadmap_rsid9649.tsv	460	460
roadmap_rsid9650.tsv	440	439
roadmap_rsid9651.tsv	409	408
roadmap_rsid9652.tsv	487	487
roadmap_rsid9653.tsv	419	418
roadmap_rsid9654.tsv	428	426
roadmap_rsid9655.tsv	422	422
roadmap_rsid9656.tsv	438	437
roadmap_rsid9657.tsv	443	442
roadmap_rsid9658.tsv	417	417
roadmap_rsid9659.tsv	404	403
roadmap_rsid9660.tsv	465	465
roadmap_rsid9661.tsv	422	422
roadmap_rsid9662.tsv	437	437
roadmap_rsid9663.tsv	449	449
roadmap_rsid9664.tsv	423	422
roadmap_rsid9665.tsv	426	426
roadmap_rsid9666.tsv	466	463
roadmap_rsid9667.tsv	433	432
roadmap_rsid9668.tsv	440	438
roadmap_rsid9669.tsv	435	434
roadmap_rsid9670.tsv	463	462
roadmap_rsid9671.tsv	416	416
roadmap_rsid9672.tsv	421	421
roadmap_rsid9673.tsv	430	430
roadmap_rsid9674.tsv	436	436
roadmap_rsid9675.tsv	435	434
roadmap_rsid9676.tsv	455	455
roadmap_rsid9677.tsv	458	457
roadmap_rsid9678.tsv	476	476
roadmap_rsid9679.tsv	436	435
roadmap_rsid9680.tsv	456	456
roadmap_rsid9681.tsv	418	417
roadmap_rsid9682.tsv	465	465
roadmap_rsid9683.tsv	425	425
roadmap_rsid9684.tsv	456	456
roadmap_rsid9685.tsv	422	422
roadmap_rsid9686.tsv	426	426
roadmap_rsid9687.tsv	460	459
roadmap_rsid9688.tsv	429	428
roadmap_rsid9689.tsv	437	436
roadmap_rsid9690.tsv	430	430
roadmap_rsid9691.tsv	411	410
roadmap_rsid9692.tsv	436	435
roadmap_rsid9693.tsv	408	408
roadmap_rsid9694.tsv	410	410
roadmap_rsid9695.tsv	434	433
roadmap_rsid9696.tsv	460	459
roadmap_rsid9697.tsv	448	447
roadmap_rsid9698.tsv	450	450
roadmap_rsid9699.tsv	444	443
roadmap_rsid9700.tsv	448	447
roadmap_rsid9701.tsv	429	429
roadmap_rsid9702.tsv	458	456
roadmap_rsid9703.tsv	432	430
roadmap_rsid9704.tsv	449	448
roadmap_rsid9705.tsv	451	449
roadmap_rsid9706.tsv	417	417
roadmap_rsid9707.tsv	427	427
roadmap_rsid9708.tsv	397	396
roadmap_rsid9709.tsv	460	458
roadmap_rsid9710.tsv	446	446
roadmap_rsid9711.tsv	468	465
roadmap_rsid9712.tsv	450	450
roadmap_rsid9713.tsv	430	429
roadmap_rsid9714.tsv	456	452
roadmap_rsid9715.tsv	446	445
roadmap_rsid9716.tsv	463	461
roadmap_rsid9717.tsv	436	436
roadmap_rsid9718.tsv	421	421
roadmap_rsid9719.tsv	468	467
roadmap_rsid9720.tsv	465	465
roadmap_rsid9721.tsv	409	409
roadmap_rsid9722.tsv	457	457
